id_str	tweet_url	created_at	text	lang	retweet_count	screen_name	hashtags	query	user_mention	url	media	in_reply_to_screen_name	in_reply_to_status_id
347338635437277000	https://twitter.com/Astracane/status/347338635437277184	2013-06-19 13:02:38+00:00	RT @stekosteko: Gallo mostra il bellissimo ”Tears of Steel” https://t.co/qyPseGKegN creato dalla @blender3d foundation #archeofoss	it	2	Astracane	archeofoss	#archeofoss	stekosteko	https://www.youtube.com/watch?v=R6MlUcmOul8			
347338672103883000	https://twitter.com/lad_unifg/status/347338672103882752	2013-06-19 13:02:47+00:00	#archeofoss nessuno twitta più?	it	0	lad_unifg	archeofoss	#archeofoss					
347342736694837000	https://twitter.com/Astracane/status/347342736694837249	2013-06-19 13:18:56+00:00	Tra i tweet del livetwitting di #archeofoss https://t.co/iDulOY1n0X! ♥	it	0	Astracane	archeofoss	#archeofoss		https://www.youtube.com/watch?feature=player_embedded&v=Q9axmMfYFuM#			
347349110212399000	https://twitter.com/FilippoStanco/status/347349110212399105	2013-06-19 13:44:15+00:00	#archeofoss granita time!	it	0	FilippoStanco	archeofoss	#archeofoss					
347350878333829000	https://twitter.com/FilippoStanco/status/347350878333829120	2013-06-19 13:51:17+00:00	#archeofoss a Catania senza la granita? non avremmo mai potuto! http://t.co/JY06vV6sWf	it	0	FilippoStanco	archeofoss	#archeofoss			https://pbs.twimg.com/media/BNIJyJPCAAEIShF.jpg		
347358083737063000	https://twitter.com/PirroNord/status/347358083737063424	2013-06-19 14:19:55+00:00	#archeofoss @stekosteko sulle schede iccd. nuove sperimentazioni per un vecchio problema	it	0	PirroNord	archeofoss	#archeofoss	stekosteko				
347360278918353000	https://twitter.com/PirroNord/status/347360278918352899	2013-06-19 14:28:38+00:00	#archeofoss dalla periferia @stekosteko scatena #django tra casse e reperti :-)	it	0	PirroNord	archeofoss	#archeofoss	stekosteko				
347371644639146000	https://twitter.com/PirroNord/status/347371644639145984	2013-06-19 15:13:48+00:00	barcamp time sul riuso dei dati #archeofoss	it	0	PirroNord	archeofoss	#archeofoss					
347391925936062000	https://twitter.com/zeridos89/status/347391925936062465	2013-06-19 16:34:24+00:00	Arriva la fine di #archeofoss, complimenti a @FilippoStanco e tutto il suo team http://t.co/TkZc43E5W1	it	1	zeridos89	archeofoss	#archeofoss	FilippoStanco		https://pbs.twimg.com/media/BNIvHbeCAAEA07M.jpg		
347393864958636000	https://twitter.com/stekosteko/status/347393864958636032	2013-06-19 16:42:06+00:00	#archeofoss 2013 finito Anno prossimo Verona o Alghero. Grazie a @filippostanco e G. Gallo per l'impegno di questi gg http://t.co/bT5xsLTEzQ	it	2	stekosteko	archeofoss	#archeofoss	FilippoStanco		https://pbs.twimg.com/media/BNIw4S6CcAMS07C.jpg		
347394165572768000	https://twitter.com/robertocosta_ge/status/347394165572767744	2013-06-19 16:43:18+00:00	RT @stekosteko: #archeofoss 2013 finito Anno prossimo Verona o Alghero. Grazie a @filippostanco e G. Gallo per l'impegno di questi gg http:…	it	2	robertocosta_ge	archeofoss	#archeofoss	stekosteko				
347394595006595000	https://twitter.com/FilippoStanco/status/347394595006595072	2013-06-19 16:45:00+00:00	RT @stekosteko: #archeofoss 2013 finito Anno prossimo Verona o Alghero. Grazie a @filippostanco e G. Gallo per l'impegno di questi gg http:…	it	2	FilippoStanco	archeofoss	#archeofoss	stekosteko				
347394685972652000	https://twitter.com/FilippoStanco/status/347394685972652033	2013-06-19 16:45:22+00:00	RT @zeridos89: Arriva la fine di #archeofoss, complimenti a @FilippoStanco e tutto il suo team http://t.co/TkZc43E5W1	it	1	FilippoStanco	archeofoss	#archeofoss	zeridos89		https://pbs.twimg.com/media/BNIvHbeCAAEA07M.jpg		
347406476136026000	https://twitter.com/ChiaraMangiante/status/347406476136026115	2013-06-19 17:32:13+00:00	RT @stekosteko: #archeofoss 2013 finito Anno prossimo Verona o Alghero. Grazie a @filippostanco e G. Gallo per l'impegno di questi gg http:…	it	4	ChiaraMangiante	archeofoss	#archeofoss	stekosteko				
347406970040504000	https://twitter.com/ChiaraMangiante/status/347406970040504320	2013-06-19 17:34:10+00:00	Grazie per il live twitting di #archeofoss	it	0	ChiaraMangiante	archeofoss	#archeofoss					
347409316644528000	https://twitter.com/FilippoStanco/status/347409316644528128	2013-06-19 17:43:30+00:00	"""@stekosteko: #archeofoss 2013 finito. Grazie a @filippostanco e G. Gallo per l'impegno di questi gg http://t.co/O5WhVS3Obh"" grazie a voi!"	it	0	FilippoStanco	archeofoss	#archeofoss	stekosteko		https://pbs.twimg.com/media/BNIw4S6CcAMS07C.jpg		
347409426132632000	https://twitter.com/FilippoStanco/status/347409426132631554	2013-06-19 17:43:56+00:00	"""@zeridos89: Arriva la fine di #archeofoss, complimenti a @FilippoStanco e tutto il suo team http://t.co/S32VWQeOb5"" grazie dieguccio"	it	0	FilippoStanco	archeofoss	#archeofoss	zeridos89		https://pbs.twimg.com/media/BNIvHbeCAAEA07M.jpg		
347410155111064000	https://twitter.com/PirroNord/status/347410155111063552	2013-06-19 17:46:50+00:00	RT @stekosteko: #archeofoss 2013 finito Anno prossimo Verona o Alghero. Grazie a @filippostanco e G. Gallo per l'impegno di questi gg http:…	it	4	PirroNord	archeofoss	#archeofoss	stekosteko				
347442151384297000	https://twitter.com/kia_z/status/347442151384297472	2013-06-19 19:53:58+00:00	catching up with #archeofoss and meanwhile enjoying also looking at #MusCake - these cakes are amazing!!!	en	0	kia_z	archeofoss	#archeofoss					
347455188900123000	https://twitter.com/OpenTechne/status/347455188900122625	2013-06-19 20:45:47+00:00	RT @stekosteko: #archeofoss 2013 finito Anno prossimo Verona o Alghero. Grazie a @filippostanco e G. Gallo per l'impegno di questi gg http:…	it	5	OpenTechne	archeofoss	#archeofoss	stekosteko				
347987613145256000	https://twitter.com/OpenPompei/status/347987613145255936	2013-06-21 08:01:26+00:00	noi di convegni e workshop su #archeologia e #opendata non ce ne perdiamo uno! Cronache da #archeofoss. http://t.co/RXFHCt4uw9	it	1	OpenPompei	archeologia	#archeofoss		http://openpompei.it/2013/06/21/archeofoss/			
347992706783519000	https://twitter.com/stekosteko/status/347992706783518720	2013-06-21 08:21:41+00:00	RT @OpenPompei: noi di convegni e workshop su #archeologia e #opendata non ce ne perdiamo uno! Cronache da #archeofoss. http://t.co/RXFHCt4…	it	1	stekosteko	archeologia	#archeofoss	OpenPompei				
